Author,Comment,Time
@feerc16,E eu vou ouvir ao vivo na sexta!! 🤟🏻🇧🇷,21 hours ago
@rodrigocampos8782,🔥🔥🔥🔥🔥🔥🔥,21 hours ago
@williamplissonnier6360,BRAAAAAAD,21 hours ago
@dowthechick,We4RE EARLY,21 hours ago
@raymondjayson6833,❤❤❤yeahhh🤟🤟🤟🎸🎧🥁,21 hours ago
@alinaw1nnner,I LOVE YOU GUYS & THIS SONG!,21 hours ago
@fullyfernando,"Emily knows this place is hers! 
❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥❤‍🔥",21 hours ago
@Nirliptavlog-q8x,Lp is back ❤❤❤,21 hours ago
@krom1508,She's fire,21 hours ago
@brxndon567,Let’s goooo,21 hours ago
@canyoucanacan,The bridge part sounds so similar to Figure.09 Demo! Really love that!,21 hours ago
@Bigdogfindley,F*CKING FIRE!!!!!!,21 hours ago
@ericartman7766,Greetings from Ukraine!ii!,21 hours ago
@didiersaid9451,Amazing linkin park 💓,21 hours ago
@alexjara1288,Bruh! Friday needs to hurry up!,21 hours ago
@haha1996VN,"Yeah fans, some of you are two-faced for real",21 hours ago
@Ferferinside,Hi Brad! 😊,21 hours ago
@gabrijelgaric3950,I HECKIN LOVE THISS AND THE MUSIC VIDEO AND THE SONG LIKE DAMNNN,21 hours ago
@shanto_ahmed69,😮😮,21 hours ago
@LeonardoSilva-eb8ts,Isso aqui tá uma maravilha 😍,21 hours ago
@victoriatreto4138,easily my fav song off the new album,21 hours ago
@SRCUNDEAD,Holy moly what a banger 👌,21 hours ago
@Ьегиагфо,the best of From Zero,21 hours ago
@nyho8767,2.21 😏,21 hours ago
@itakvizy,Спасибо что заставили плакать от счастья,21 hours ago
@Athena_8888,This is fire!!!🔥🔥🔥🔥🔥🔥,21 hours ago
@muka189,foda demaaaaais 🎉,21 hours ago
@chancellorfield5961,"Emptiness The Machine, Heavy is the Crown,  Over Each Other and now this, absolutely banging LP, 10 outta 10",21 hours ago
@ricardocepeda1625,Now they're having fun in a music video love this,21 hours ago
@JDJosephDo,"QWERTY, One Step Closer, A Place for My Head - all the goodness in this one track LFG!!!!",21 hours ago
@TottoB,"2:57

Great song, classic lp here!
btw nice shot",21 hours ago (edited)
@Shako_1987,THAT'S WHAT I'M TALKING ABOUT!!!,21 hours ago
@rudytrevino3681,Best song on the album 🔥🔥 I can’t wait to mosh to this banger,21 hours ago
@lucasariel6970,"TREMENDOOOO

One Step Closer vives",21 hours ago
@batuhankocyigit1759,Best rock band in the world rock and roll baby 💘🔥❤️❤️❤️🔥💘 I love it song wonderful song 😧✨❤️❤️❤️✨😧,21 hours ago
@CLUBEDORECAP,Vocês estão prontos crianças? 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,21 hours ago
@Gigibadilla,The best gift❤,21 hours ago
@ximbs8800,IT LOOKS SO MUCH A METEORA SONG 🥰,21 hours ago
@Banana_terracotta_pie,2:00 You tried to take the best of me GO AWAY vibes,21 hours ago
@off.SplitSpirit,It's just me or this song have some Paramore vibes? And I don't know what I think about it,21 hours ago
@Mari-uu2kw,"mais que ready,  we are PRONTOS, só vemmmm",21 hours ago
@imsupercat3841,Put the like even before listening. I was sure it will be amazing.,21 hours ago
@qvo6888,Come to netherlands!!!,21 hours ago
@iagonathanaelcavalca,🔥🔥🔥🔥🔥 is about this,21 hours ago
@killerm12,straight outta HT/Meteora,21 hours ago
@iamaptpupil,"25 minutes of this song on repeat. It feels like early LPU days, so much fun",21 hours ago
@kevinbernatek7875,Hell yea!!!  This song snuggles in between HT and Meteora.,21 hours ago
@x3mjeka59,Sorry...i dont like this treck(((,21 hours ago (edited)
@thyagospfc1,"Fala, seus Linkin Parko!",21 hours ago
@dinagiann9163,Seriously Emily has this similar wild energy that Chester had on stage and LP returning to the old sound is just chef's kiss 🤌,21 hours ago (edited)
@angelsinexile_band,This album is exceeding my expectations with each new song,21 hours ago
@mauriciosalinas282,Canción que escucho de L.P. siempre me encanto no perdieron la esencia. 🤘🔥 10/10.,21 hours ago
@MarcusStinney,"This is so good, let’s get this album to 500,000 in the first week",21 hours ago
@SuperKamilaRamos,Como não amar ????,21 hours ago
@ooolacondetamere4321,LP never miss,21 hours ago
@kevinnugraha9198,Yea it's just you,21 hours ago
@patrickpelletier9458,Same here lol!!!!,21 hours ago
@toyotaecw,Side effects include frosted tips and JNCO jeans.,21 hours ago
@iamaptpupil," @toyotaecw  yeah, definitely feeling those vibes. I can't concentrate on work anymore, too busy headbanging",21 hours ago
@mariee.5912,​@iamaptpupil 😅😅 You called me out. I just realized I was headbanging too. 😅,21 hours ago
@MrDanccr,Same,21 hours ago
@leolinkinpark_motionless,Chester Is the best.,21 hours ago
@777jimothy,"I agree , their first live gig it felt like Chester had possessed her or something",21 hours ago
@dinagiann9163,​@777jimothy and it's so obvious she is a different person yet her vibe resembles him!!! And they all look so happy i am glad to be here!!!,21 hours ago (edited)
@joaochanoca3317,"If rock was only about one person, rock would be doomed. We need to embrace new artists... Something the media is lacking off... In terms of rock at least... Her band was nowhere to be seen with such amazing songs... Dead Sara",21 hours ago
@reviewerreviewer2048,"Similar energy,  but not near the vocal range by any means",10 hours ago
@davidrikos7903,Let her screammnmmm,21 hours ago
@pjew,"Just when I was about to go to sleep, this drops. I LOVE it!! ❤

Too bad I won't get any sleep tonight, since I need to listen to this 100x now. 😂",21 hours ago
@mouhamadsrouji1167,Good one,21 hours ago
@tylerk4641,This is awesome,21 hours ago
@Claudia-hn4tk,This is amazing,21 hours ago
@nielssannen8524,This video clip is just the average sleepover with the boys,21 hours ago
@salvolp93,"2001: shut up when i'm talkin to you!

2024: stop yelling at me!",21 hours ago
@hagicastro6782,Fvkkk this is amazing !!!!! 🎉🎉🎉🎉😮😮,21 hours ago
@LluviaPhillips-nf9ik,"I fuking loveeeeeee it 🤘
It makes me want to get up and jump around like back in the day. It's amazing… 
I can't wait to see you live ❤",21 hours ago
@joaogabrielviana6812,"Thank you very much to Linkin Park, greetings from Brazil for returning with all the strength and essence of what the LP is",21 hours ago
@_NyoKo,This album is BIG a banger 🔥🔥🔥♥♥♥,21 hours ago
@djonylopes4503,OMG 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,21 hours ago
@patrykpiekarski864,"One step closer 2.0

Welcome!",21 hours ago
@YB-qd1en,Amazing music video they do a great job 👏 👍,21 hours ago
@dedshrek,О ДА КАМБЕК. В СТИЛЕ One Step Closer. + уши,21 hours ago
@yaeltortuga,It's Lavishhhhhhh,21 hours ago
@joaocarlosbuenodossantos2408,There's no way to watch this music video only once!,21 hours ago
@thisisvop,CARALHOOOOOOOOOOO 🔥🤘🏻🖤🇧🇷,21 hours ago
@ElianeAlves15,PEDRADA,21 hours ago
@echoesandnoise,classic linkin park.... awesome!!!,21 hours ago
@NEXXI-,From Zero is Hybrid Theory 2.0,21 hours ago
@WHY_U_MAD_BRUH,"4 singles and 4 music videos?!?!?
I could shed a tear😪",21 hours ago
@ElManojo,"Poco a poco me voy acostumbrando a este LP, ojala algun dia hagan un feat con rory rodriguez de dayseeker.",21 hours ago
@r.kashihara166,❤️🤘,21 hours ago
@Edalontzia,"Let me get this straight:
First song: Introducing Emily
Second Song: But we are still LP u love
Third Song: But Emily has its own indentity and own stories to be told
Fourth Song: And we are happy to tell them in this new era of LP! LETS ROLL!",21 hours ago
@gg70969,🔥🔥🔥,21 hours ago
@kimuLP,"It’s morning here in Japan, and 1:31 Mike woke me up 😂😂😂😂😂

マイクに起こされたい方は1:31",21 hours ago (edited)
@matheusvale,Obrigado por fazer minha veia rockeira aflorar novamente. Nos vemos amanhã no Allianz 💜,21 hours ago
@arthii8193,Woooooooooooooooooooow TWO FACE CUT IN THE MIDDLE !!!!! Love it !,21 hours ago
@cristiangaleazzi7039,Let’s goooooo 🔥🔥🔥,21 hours ago
@DaddyFutbol,LP died with Chester.,21 hours ago
@guinelp,1:53 its like Michael Jackson,21 hours ago
@Workingclassnationalist,It's ok.,21 hours ago
@1bestjinxeune422,amazing WTF,21 hours ago
@axxeny,"That's not the old sound, it's the NEW sound",21 hours ago
@PapawsDadillacOEMplus,Brrrraaaaaaaddddd,21 hours ago
@masacatwist,I cannot wait for the rest of the album!!! It’s one banger after another as they always have,21 hours ago
@DanigamerTramoyeres,😢😢😢My dreams HECHO REALIDAD JODEEEER ❤❤❤,21 hours ago
@lucasalves1307,Linkin Park em seu estado mais puro!,21 hours ago
@jpk818,Absolute banger!!!!,21 hours ago
@mrgonzale0978,so WTF you are doing her. GTFO then.,21 hours ago
@melanieshaw3210,Scream,20 hours ago
@Nata_Fergo,I were about to say say it hahahahaha,19 hours ago
@joedersoncf1130,De verdade,19 hours ago
@tacticalmachine92-z4j,"😂 ikr, Emily Jackson!",19 hours ago
@gelmv2215,YEAH,17 hours ago
@temsukabapongen6284,😂😂😂😂,17 hours ago
@natamaldol,❤❤❤❤❤,21 hours ago
@abinonclarkkevint.3065,😭😭😭😭😭😭😭,21 hours ago
@СергейВерстин,TOP lavish vibe,21 hours ago
@Alimwastaken,😮😮😮😮😮😮 los pelos de punta❤❤❤❤❤,21 hours ago
@NormanGobin,THEY DO NOT MISS!,21 hours ago
@eli8379,LETS GOOOOO,21 hours ago
@brian4878,Heavy is the crown still #1 out of the 4,21 hours ago
@michaelf.bender3718,"As more of the songs have been released, i see fewer and fewer negative comments.",21 hours ago
@alicegiorgi3617,"Sembra una canzone scritta con un gusto da teenagers, mi piace molto!",21 hours ago
@bowelcazador,esto ya no es Linkin park,21 hours ago
@21palica,"Can't wait to see them again, after Paris, they just keep killing it with this album.",21 hours ago
@totheplutoandback,Thank you! You are amazing and sounds absolutely beautiful 🖤 greetings from Ukraine 🇺🇦,21 hours ago
@ceftokes,Okay now LP bringing me some nostalgic sound!,21 hours ago
@químicacomoigão,We're all in the same page right now. 🤘🏻,21 hours ago
@clecio07,LP❤,21 hours ago
@dustinrowley515,Love this song. Great job,21 hours ago
@ericblakeart,Mr. Hahn is back!,21 hours ago
@yourframedrop,Yo what!?! Crazy how it's just like 2000 all over again.,21 hours ago
@JurassicGuy2,It's like One Step Closer + Papercut,21 hours ago
@jaredmentado9378,Amanhã vamos arrebentar o Allianz parque 🇧🇷🇧🇷🇧🇷,21 hours ago
@crv3lla,"I loved this, nu-metal slowly is making a return 🔥",21 hours ago
@FAINT-r8u,"かっけぇ！！！
やっぱエミリーのシャウトもめっちゃいい！",21 hours ago
@bronsley,why not do this for the initial band lineup reveal? This hits the old material so well and she does a great job filling in the role. WTF,21 hours ago
@gabrielshogun5921,emily eu te amo,21 hours ago
@Tashiro64,very Figure.09 chorus there!,21 hours ago
@andrelima6439,YEAH back to origins <3,21 hours ago
@BonitCs,Keren,21 hours ago
@AngelaMPinto,TÔ COMPLETAMENTE APAIXONADA PELA EMILY 😫😍,21 hours ago
@ctyntsha,"I LOOOOVE how much fun they’re having. Love the song, love the energy. YES YES YES TO EVERYTHING 🔥🔥🔥",21 hours ago
@IceMetalPunk,"Haters: ""They don't sound like Linkin Park anymore!""
Me: ""LP's had many eras, they still sound like M2M or OML influences.""
LP: ""You want Meteora Theory songs? Hold our Two Faced beers.""

It might be recency bias, but this maayy be my favorite of the singles... maybe. This or Over Each Other, honestly; hard to decide.",21 hours ago
@danburdekin,damn this is SICK!! man i’m mega excited for the new album to drop.. shaping up to be an absolute game changer imo!!,21 hours ago
@vinniealmeida8440,grow up on linkin park and to know that i still can have new songs means so much,21 hours ago
@blodreina_,yasss cant w8 for the whole album,21 hours ago
@nantoply5009,Emily 🔥🤘🇲🇨,21 hours ago
@burkielol,"WOW,this is sick. Goosebumps from the begining to the end! 🩵",21 hours ago
@OpalMoonstone247,Now this one ROCKS! 🖤,21 hours ago
@LinkJava,Linkin park andas con todo! Ya ven a México!!!!,21 hours ago
@masalimmotovlog.5676,Orang Indonesia🇮🇩❤LP,21 hours ago
@rhrh5333,Its 6 24,21 hours ago
@jryota9315,Ya quiero verlos en vivo 🔥,21 hours ago
@Johnchermond,the funniest linkin park video EVER,21 hours ago (edited)
@idrkurniawan1235,"they Are Back
they are realy comeback
❤️❤️❤️🔥🔥🔥",21 hours ago
@victor_rm2,let her sing alone 🙏🏻,21 hours ago
@waldemar_tyt,🔥🔥🔥,21 hours ago
@aaronwilson5978,Will every song have a video i hope so 🙏,21 hours ago
@Helios504,"They look like they had a lot of fun making this video. 😄

Keep at it LP!",21 hours ago
@jorger002,This is beginning to feel like a Nostalgic Reminiscent Flashback,21 hours ago (edited)
@alejandraestrada6823,"Vaya sopresa!!! Magnífico, espectacular, por siempre Linkin Park 🤘🏻🔥💯",21 hours ago
@dahakaserrot3964,Ok love it❤,21 hours ago
@craigmacdonald539,"Looking stylish, guys and gal. Bonus points to Emily for her sick dance moves.",21 hours ago
@danielsetiawan8754,Sounds like a recycle of your old songs mixed into one.. and what's with the akward dance from the lady 😢,21 hours ago
@junmagdugo834,Linkin park🔥🔥🔥💪💪 watching from🇵🇭,21 hours ago
@simonorsborn,What a great track.  Awesome stuff LP 👍,21 hours ago
@FabioJunior-pf3wt,só pedrada atras de pedrada em jovens,21 hours ago
@RayderBrendan,I can see them singing this live mashed with “Part of Me”,21 hours ago
@kyriakoskeramidas8224,LET'S GOOOOO THATS F*CKING DOPE!!!,21 hours ago
@giomulato2699,"nice intro, nice performance and nice Han's solo  ❤❤❤❤",21 hours ago
@Serfimon,💖🇧🇷💖🇧🇷💖,21 hours ago
@samdrums1822,"It’s ok, I would love to hear a little more samples and keyboards … So far Heavy is the crown and emptiness machines still the best ones.",21 hours ago
@lindseyjs9339,I likeeee it! Can’t wait for the album and tour dates!,21 hours ago
@GERTOV90,Not,21 hours ago
@Alexcreator01,Alguém assistindo em 2022?,21 hours ago
@julienkaram21,Braadddd 🖤,21 hours ago
@lucasnatson6536,"Happy to be right at the drop!
Sick af",21 hours ago
@nadiaandino,"I liked this one at the first listening, finally! I was afraid that I end up not liking the new sound but I have hope now",21 hours ago
@IanSam-qf4jq,Sound's like Guano Apes song.,21 hours ago
@YB-qd1en,Omg ❤️ this new song is so freaking great emily singing 😍 is awesome i love it and mike rapping ❤️ is amazing  👏 love this new era ❤️ ♥️ so much love,21 hours ago
@darkwinn2682,1:59 😵,21 hours ago
@vini-hs3vq,Pesado🤘🏿,21 hours ago
@XpVersusVista,"I don't think I've ever been under the first 100k to see a linkin park song.
And I've been a fan since 2008.",21 hours ago
@literaterca,"Goosebumps! Música maravilhosa e só posso torcer para que os shows no Brasil sejam inesquecíveis, já que não poderei ir a eles.",21 hours ago
@makra3052,Why this has no 4minutes or more 😢,21 hours ago
@BrunoBoy25,Botão de quem vai derrubar o Allianz Park dia 15 ——>>,21 hours ago
@Gears_Valkyrie,"Got Goosebumps, loved every second, loved the classic feel just wow 🤩",21 hours ago
@Shadow458i,Yoo this is sick and I definitely wasn't expecting another single before release lets gooooo,21 hours ago
@gabrielefabbri3826,i love her,21 hours ago
@andrerijo3046,Obrigado 💜,21 hours ago
@lifeofdazz,I feel like I am 21 again waiting on this album 🫶🫶🫶🫶,21 hours ago
@Erixdiego,LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,21 hours ago
